Curvature,slap,ApproxSLap,GripFactor
0.000292215,2026.312823,2026,1.000
0.000289647,2027.312978,2027,1.000
0.000287078,2028.313132,2028,1.000
0.00028451,2029.313286,2029,1.000
0.000282513,2030.313441,2030,1.000
0.000281339,2031.313595,2031,1.000
0.000280165,2032.31375,2032,1.000
0.00027856,2033.313904,2033,1.000
0.000276567,2034.314058,2034,1.000
0.000274574,2035.314213,2035,1.000
0.000272777,2036.314367,2036,1.000
0.00027111,2037.314522,2037,1.000
0.000269443,2038.314676,2038,1.000
0.000267776,2039.31483,2039,1.000
0.000266109,2040.314985,2040,1.000
0.000264442,2041.315139,2041,1.000
0.000263161,2042.315294,2042,1.000
0.00026202,2043.315448,2043,1.000
0.000260879,2044.315602,2044,1.000
0.000258313,2045.315757,2045,1.000
0.000255411,2046.315911,2046,1.000
0.000252509,2047.316066,2047,1.000
0.000253101,2048.31622,2048,1.000
0.000254243,2049.316374,2049,1.000
0.000255384,2050.316529,2050,1.000
0.000256526,2051.316683,2051,1.000
0.000257668,2052.316838,2052,1.000
0.000258809,2053.316992,2053,1.000
0.000263699,2054.317146,2054,1.000
0.000268742,2055.317301,2055,1.000
0.000273858,2056.317455,2056,1.000
0.000283433,2057.31761,2057,1.000
0.000293008,2058.317764,2058,1.000
0.000302589,2059.317918,2059,1.000
0.000312259,2060.318073,2060,1.000
0.000321928,2061.318227,2061,1.000
0.000331597,2062.318382,2062,1.000
0.000341267,2063.318536,2063,1.000
0.000350936,2064.31869,2064,1.000
0.000360489,2065.318845,2065,1.000
0.000369496,2066.318999,2066,1.000
0.000378503,2067.319154,2067,1.000
0.000387365,2068.319308,2068,1.000
0.000395749,2069.319463,2069,1.000
0.000404133,2070.319617,2070,1.000
0.000411717,2071.319771,2071,1.000
0.000417557,2072.319926,2072,1.000
0.000423397,2073.32008,2073,1.000
0.000429237,2074.320235,2074,1.000
0.000435077,2075.320389,2075,1.000
0.000440917,2076.320543,2076,1.000
0.000446469,2077.320698,2077,1.000
0.000451692,2078.320852,2078,1.000
0.000456914,2079.321007,2079,1.000
0.000458176,2080.321161,2080,1.000
0.000456183,2081.321315,2081,1.000
0.00045419,2082.32147,2082,1.000
0.0004734,2083.321624,2083,1.000
0.000502815,2084.321779,2084,1.000
0.000532231,2085.321933,2085,1.000
0.000561647,2086.322087,2086,1.000
0.000591062,2087.322242,2087,1.000
0.000620478,2088.322396,2088,1.000
0.000676198,2089.322551,2089,1.000
0.000734241,2090.322705,2090,1.000
0.000794095,2091.322859,2091,1.000
0.000891734,2092.323014,2092,1.000
0.000989373,2093.323168,2093,1.000
0.00108908,2094.323323,2094,1.000
0.001195494,2095.323477,2095,1.000
0.001301907,2096.323631,2096,1.000
0.001408321,2097.323786,2097,1.000
0.001514735,2098.32394,2098,1.000
0.001621148,2099.324095,2099,1.000
0.001721487,2100.324249,2100,1.000
0.001817908,2101.324403,2101,1.000
0.001914329,2102.324558,2102,1.000
0.00200569,2103.324712,2103,1.000
0.002095773,2104.324867,2104,1.000
0.002180909,2105.325021,2105,1.000
0.002197061,2106.325175,2106,1.000
0.002213213,2107.32533,2107,1.000
0.002229365,2108.325484,2108,1.000
0.002245518,2109.325639,2109,1.000
0.00226167,2110.325793,2110,1.000
0.002235846,2111.325947,2111,1.000
0.002181755,2112.326102,2112,1.000
0.002127664,2113.326256,2113,1.000
0.002030079,2114.326411,2114,1.000
0.001925769,2115.326565,2115,1.000
0.001803765,2116.32672,2116,1.000
0.001620541,2117.326874,2117,1.000
0.001437316,2118.327028,2118,1.000
0.001254092,2119.327183,2119,1.000
0.001070867,2120.327337,2120,1.000
0.000887643,2121.327492,2121,1.000
0.000638425,2122.327646,2122,1.000
0.000384553,2123.3278,2123,1.000
0.000121553,2124.327955,2124,1.000
-0.000162043,2125.328109,2125,1.000
-0.000445638,2126.328264,2126,1.000
-0.000734507,2127.328418,2127,1.000
-0.001025013,2128.328572,2128,1.000
-0.00131552,2129.328727,2129,1.000
-0.001606026,2130.328881,2130,1.000
-0.001896532,2131.329036,2131,1.000
-0.00219046,2132.32919,2132,1.000
-0.002486074,2133.329344,2133,1.000
-0.002782133,2134.329499,2134,1.000
-0.003081281,2135.329653,2135,1.000
-0.003380429,2136.329808,2136,1.000
-0.003651711,2137.329962,2137,1.000
-0.003910274,2138.330116,2138,1.000
-0.004168838,2139.330271,2139,1.000
-0.004427401,2140.330425,2140,1.000
-0.004685965,2141.33058,2141,1.000
-0.00490212,2142.330734,2142,1.000
-0.005107844,2143.330888,2143,1.000
-0.005298147,2144.331043,2144,1.000
-0.005461002,2145.331197,2145,1.000
-0.005623137,2146.331352,2146,1.000
-0.005753224,2147.331506,2147,1.000
-0.005883311,2148.33166,2148,1.000
-0.006013399,2149.331815,2149,1.000
-0.006143486,2150.331969,2150,1.000
-0.006264319,2151.332124,2151,1.000
-0.006367615,2152.332278,2152,1.000
-0.006470858,2153.332432,2153,1.000
-0.006523664,2154.332587,2154,1.000
-0.00657647,2155.332741,2155,1.000
-0.006633881,2156.332896,2156,1.000
-0.006692748,2157.33305,2157,1.000
-0.006751616,2158.333204,2158,1.000
-0.006810483,2159.333359,2159,1.000
-0.006870451,2160.333513,2160,1.000
-0.006933152,2161.333668,2161,1.000
-0.006995097,2162.333822,2162,1.000
-0.007038069,2163.333977,2163,1.000
-0.00708104,2164.334131,2164,1.000
-0.007139215,2165.334285,2165,1.000
-0.007199333,2166.33444,2166,1.000
-0.007259452,2167.334594,2167,1.000
-0.007319571,2168.334749,2168,1.000
-0.007387794,2169.334903,2169,1.000
-0.007461275,2170.335057,2170,1.000
-0.007537338,2171.335212,2171,1.000
-0.007616533,2172.335366,2172,1.000
-0.007699192,2173.335521,2173,1.000
-0.007787354,2174.335675,2174,1.000
-0.007875516,2175.335829,2175,1.000
-0.007963678,2176.335984,2176,1.000
-0.008052633,2177.336138,2177,1.000
-0.008143599,2178.336293,2178,1.000
-0.008235598,2179.336447,2179,1.000
-0.008331258,2180.336601,2180,1.000
-0.008425799,2181.336756,2181,1.000
-0.008516749,2182.33691,2182,1.000
-0.0086077,2183.337065,2183,1.000
-0.008698651,2184.337219,2184,1.000
-0.008790164,2185.337373,2185,1.000
-0.008882993,2186.337528,2186,1.000
-0.008973521,2187.337682,2187,1.000
-0.009059295,2188.337837,2188,1.000
-0.009144318,2189.337991,2189,1.000
-0.009228327,2190.338145,2190,1.000
-0.009312336,2191.3383,2191,1.000
-0.009396344,2192.338454,2192,1.000
-0.009475363,2193.338609,2193,1.000
-0.009551625,2194.338763,2194,1.000
-0.009623148,2195.338917,2195,1.000
-0.00969315,2196.339072,2196,1.000
-0.009754769,2197.339226,2197,1.000
-0.0098158,2198.339381,2198,1.000
-0.009876832,2199.339535,2199,1.000
-0.009935633,2200.339689,2200,1.000
-0.009989527,2201.339844,2201,1.000
-0.010041121,2202.339998,2202,1.000
-0.01009053,2203.340153,2203,1.000
-0.01014339,2204.340307,2204,1.000
-0.010197309,2205.340461,2205,1.000
-0.010251227,2206.340616,2206,1.000
-0.010306628,2207.34077,2207,1.000
-0.010365614,2208.340925,2208,1.000
-0.010425751,2209.341079,2209,1.000
-0.010486766,2210.341234,2210,1.000
-0.010545768,2211.341388,2211,1.000
-0.010604509,2212.341542,2212,1.000
-0.01066325,2213.341697,2213,1.000
-0.010717489,2214.341851,2214,1.000
-0.010767955,2215.342006,2215,1.000
-0.010793856,2216.34216,2216,1.000
-0.010811938,2217.342314,2217,1.000
-0.010816186,2218.342469,2218,1.000
-0.010820434,2219.342623,2219,1.000
-0.010824683,2220.342778,2220,1.000
-0.010851018,2221.342932,2221,1.000
-0.0108932,2222.343086,2222,1.000
-0.01096311,2223.343241,2223,1.000
-0.011014854,2224.343395,2224,1.000
-0.01106076,2225.34355,2225,1.000
-0.011106667,2226.343704,2226,1.000
-0.011144526,2227.343858,2227,1.000
-0.011176217,2228.344013,2228,1.000
-0.011209031,2229.344167,2229,1.000
-0.011239084,2230.344322,2230,1.000
-0.011264767,2231.344476,2231,1.000
-0.011290451,2232.34463,2232,1.000
-0.011318083,2233.344785,2233,1.000
-0.011351875,2234.344939,2234,1.000
-0.011393934,2235.345094,2235,1.000
-0.011438916,2236.345248,2236,1.000
-0.011473719,2237.345402,2237,1.000
-0.011508523,2238.345557,2238,1.000
-0.011543326,2239.345711,2239,1.000
-0.011580266,2240.345866,2240,1.000
-0.011620608,2241.34602,2241,1.000
-0.011665616,2242.346174,2242,1.000
-0.011708433,2243.346329,2243,1.000
-0.0117509,2244.346483,2244,1.000
-0.011793366,2245.346638,2245,1.000
-0.01183662,2246.346792,2246,1.000
-0.011881156,2247.346946,2247,1.000
-0.01192962,2248.347101,2248,1.000
-0.011969419,2249.347255,2249,1.000
-0.012004677,2250.34741,2250,1.000
-0.012039935,2251.347564,2251,1.000
-0.01206268,2252.347718,2252,1.000
-0.012075427,2253.347873,2253,1.000
-0.012079611,2254.348027,2254,1.000
-0.012045254,2255.348182,2255,1.000
-0.011965146,2256.348336,2256,1.000
-0.011885038,2257.348491,2257,1.000
-0.011770836,2258.348645,2258,1.000
-0.011594815,2259.348799,2259,1.000
-0.011322857,2260.348954,2260,1.000
-0.011046339,2261.349108,2261,1.000
-0.010833935,2262.349263,2262,1.000
-0.010621532,2263.349417,2263,1.000
-0.010418162,2264.349571,2264,1.000
-0.010313294,2265.349726,2265,1.000
-0.010262986,2266.34988,2266,1.000
-0.01026395,2267.350035,2267,1.000
-0.010284809,2268.350189,2268,1.000
-0.010307102,2269.350343,2269,1.000
-0.010329396,2270.350498,2270,1.000
-0.010356638,2271.350652,2271,1.000
-0.010385822,2272.350807,2272,1.000
-0.010416813,2273.350961,2273,1.000
-0.010419792,2274.351115,2274,1.000
-0.010400849,2275.35127,2275,1.000
-0.010381906,2276.351424,2276,1.000
-0.010348973,2277.351579,2277,1.000
-0.010286407,2278.351733,2278,1.000
-0.010205969,2279.351887,2279,1.000
-0.010118571,2280.352042,2280,1.000
-0.010060398,2281.352196,2281,1.000
-0.010002225,2282.352351,2282,1.000
-0.009944052,2283.352505,2283,1.000
-0.009905854,2284.352659,2284,1.000
-0.009877216,2285.352814,2285,1.000
-0.009865172,2286.352968,2286,1.000
-0.009848535,2287.353123,2287,1.000
-0.009817219,2288.353277,2288,1.000
-0.009785904,2289.353431,2289,1.000
-0.009754588,2290.353586,2290,1.000
-0.009714313,2291.35374,2291,1.000
-0.009670742,2292.353895,2292,1.000
-0.009626711,2293.354049,2293,1.000
-0.00958526,2294.354203,2294,1.000
-0.009563464,2295.354358,2295,1.000
-0.009541668,2296.354512,2296,1.000
-0.009519872,2297.354667,2297,1.000
-0.009502904,2298.354821,2298,1.000
-0.009492917,2299.354975,2299,1.000
-0.009479762,2300.35513,2300,1.000
-0.009463917,2301.355284,2301,1.000
-0.009438783,2302.355439,2302,1.000
-0.00940713,2303.355593,2303,1.000
-0.009375477,2304.355748,2304,1.000
-0.009343824,2305.355902,2305,1.000
-0.009311937,2306.356056,2306,1.000
-0.009279932,2307.356211,2307,1.000
-0.00925627,2308.356365,2308,1.000
-0.009236251,2309.35652,2309,1.000
-0.009216656,2310.356674,2310,1.000
-0.009197302,2311.356828,2311,1.000
-0.009177948,2312.356983,2312,1.000
-0.009158593,2313.357137,2313,1.000
-0.009136924,2314.357292,2314,1.000
-0.009113074,2315.357446,2315,1.000
-0.009086723,2316.3576,2316,1.000
-0.0090574,2317.357755,2317,1.000
-0.009026928,2318.357909,2318,1.000
-0.008993838,2319.358064,2319,1.000
-0.008960749,2320.358218,2320,1.000
-0.008927659,2321.358372,2321,1.000
-0.00889457,2322.358527,2322,1.000
-0.008843905,2323.358681,2323,1.000
-0.008793186,2324.358836,2324,1.000
-0.008719802,2325.35899,2325,1.000
-0.008642575,2326.359144,2326,1.000
-0.008528396,2327.359299,2327,1.000
-0.008391014,2328.359453,2328,1.000
-0.008253633,2329.359608,2329,1.000
-0.008116251,2330.359762,2330,1.000
-0.007966662,2331.359916,2331,1.000
-0.007736584,2332.360071,2332,1.000
-0.007506506,2333.360225,2333,1.000
-0.007191485,2334.36038,2334,1.000
-0.006867458,2335.360534,2335,1.000
-0.006494638,2336.360688,2336,1.000
-0.006085409,2337.360843,2337,1.000
-0.00567618,2338.360997,2338,1.000
-0.005266952,2339.361152,2339,1.000
-0.004857723,2340.361306,2340,1.000
-0.004388693,2341.36146,2341,1.000
-0.003913367,2342.361615,2342,1.000
-0.003430699,2343.361769,2343,1.000
-0.002942762,2344.361924,2344,1.000
-0.002463434,2345.362078,2345,1.000
-0.002031438,2346.362232,2346,1.000
-0.001599442,2347.362387,2347,1.000
-0.001167447,2348.362541,2348,1.000
-0.000735451,2349.362696,2349,1.000
-0.000327673,2350.36285,2350,1.000
2.03886E-05,2351.363005,2351,1.000
0.00036845,2352.363159,2352,1.000
0.000629704,2353.363313,2353,1.000
0.000877441,2354.363468,2354,1.000
0.001094724,2355.363622,2355,1.000
0.001252239,2356.363777,2356,1.000
0.001409754,2357.363931,2357,1.000
0.00156727,2358.364085,2358,1.000
0.001724785,2359.36424,2359,1.000
0.001860528,2360.364394,2360,1.000
0.001937604,2361.364549,2361,1.000
0.00201468,2362.364703,2362,1.000
0.001983917,2363.364857,2363,1.000
0.001916134,2364.365012,2364,1.000
0.001844587,2365.365166,2365,1.000
0.00174442,2366.365321,2366,1.000
0.001644253,2367.365475,2367,1.000
0.001544087,2368.365629,2368,1.000
0.00144392,2369.365784,2369,1.000
0.001343753,2370.365938,2370,1.000
0.001232095,2371.366093,2371,1.000
0.001118579,2372.366247,2372,1.000
0.00100898,2373.366401,2373,1.000
0.000912235,2374.366556,2374,1.000
0.00081549,2375.36671,2375,1.000
0.000742723,2376.366865,2376,1.000
0.000692765,2377.367019,2377,1.000
0.000642806,2378.367173,2378,1.000
0.000592848,2379.367328,2379,1.000
0.00054289,2380.367482,2380,1.000
0.000494909,2381.367637,2381,1.000
0.000478619,2382.367791,2382,1.000
0.00046233,2383.367945,2383,1.000
0.000452595,2384.3681,2384,1.000
0.000455693,2385.368254,2385,1.000
0.000458791,2386.368409,2386,1.000
0.000461087,2387.368563,2387,1.000
0.000462683,2388.368717,2388,1.000
0.00046428,2389.368872,2389,1.000
0.000465876,2390.369026,2390,1.000
0.000467472,2391.369181,2391,1.000
0.000469068,2392.369335,2392,1.000
0.000466255,2393.36949,2393,1.000
0.000463029,2394.369644,2394,1.000
0.000458709,2395.369798,2395,1.000
0.000445579,2396.369953,2396,1.000
0.000432449,2397.370107,2397,1.000
0.000418759,2398.370262,2398,1.000
0.000403287,2399.370416,2399,1.000
0.000387814,2400.37057,2400,1.000
0.000372342,2401.370725,2401,1.000
0.00035687,2402.370879,2402,1.000
0.000341397,2403.371034,2403,1.000
0.000326023,2404.371188,2404,1.000
0.000310754,2405.371342,2405,1.000
0.000295486,2406.371497,2406,1.000
0.000280933,2407.371651,2407,1.000
0.000266837,2408.371806,2408,1.000
0.00025274,2409.37196,2409,1.000
0.000242246,2410.372114,2410,1.000
0.000233372,2411.372269,2411,1.000
0.000224499,2412.372423,2412,1.000
0.000215626,2413.372578,2413,1.000
0.000206752,2414.372732,2414,1.000
0.000197879,2415.372886,2415,1.000
0.000192441,2416.373041,2416,1.000
0.000187673,2417.373195,2417,1.000
0.000182906,2418.37335,2418,1.000
0.000180967,2419.373504,2419,1.000
0.00017929,2420.373658,2420,1.000
0.000177613,2421.373813,2421,1.000
0.00017769,2422.373967,2422,1.000
0.00017783,2423.374122,2423,1.000
0.00017797,2424.374276,2424,1.000
0.00017811,2425.37443,2425,1.000
0.00017825,2426.374585,2426,1.000
0.000178441,2427.374739,2427,1.000
0.000179466,2428.374894,2428,1.000
0.000180492,2429.375048,2429,1.000
0.000181651,2430.375202,2430,1.000
0.000183913,2431.375357,2431,1.000
0.000186176,2432.375511,2432,1.000
0.00018861,2433.375666,2433,1.000
0.000191987,2434.37582,2434,1.000
0.000195363,2435.375974,2435,1.000
0.00019874,2436.376129,2436,1.000
0.000202116,2437.376283,2437,1.000
0.000205492,2438.376438,2438,1.000
0.000208727,2439.376592,2439,1.000
0.00021151,2440.376747,2440,1.000
0.000214293,2441.376901,2441,1.000
0.000213534,2442.377055,2442,1.000
0.000203904,2443.37721,2443,1.000
0.000194275,2444.377364,2444,1.000
0.000184052,2445.377519,2445,1.000
0.000172743,2446.377673,2446,1.000
0.000161434,2447.377827,2447,1.000
0.000150124,2448.377982,2448,1.000
0.000138815,2449.378136,2449,1.000
0.000127505,2450.378291,2450,1.000
0.000117602,2451.378445,2451,1.000
0.000109214,2452.378599,2452,1.000
0.000100825,2453.378754,2453,1.000
9.56905E-05,2454.378908,2454,1.000
9.32208E-05,2455.379063,2455,1.000
9.0751E-05,2456.379217,2456,1.000
9.24763E-05,2457.379371,2457,1.000
9.63348E-05,2458.379526,2458,1.000
0.000100193,2459.37968,2459,1.000
0.000104052,2460.379835,2460,1.000
0.00010791,2461.379989,2461,1.000
0.000111769,2462.380143,2462,1.000
0.000123974,2463.380298,2463,1.000
0.000137293,2464.380452,2464,1.000
0.000150612,2465.380607,2465,1.000
0.00021486,2466.380761,2466,1.000
0.000279331,2467.380915,2467,1.000
0.000348192,2468.38107,2468,1.000
0.000437818,2469.381224,2469,1.000
0.000527444,2470.381379,2470,1.000
0.00061707,2471.381533,2471,1.000
0.000706696,2472.381687,2472,1.000
0.000796322,2473.381842,2473,1.000
0.000886037,2474.381996,2474,1.000
0.000975833,2475.382151,2475,1.000
0.001065628,2476.382305,2476,1.000
0.001116388,2477.382459,2477,1.000
0.00115079,2478.382614,2478,1.000
0.001185192,2479.382768,2479,1.000
0.001191832,2480.382923,2480,1.000
0.001197512,2481.383077,2481,1.000
0.001203192,2482.383231,2482,1.000
0.001208872,2483.383386,2483,1.000
0.001214552,2484.38354,2484,1.000
0.001207661,2485.383695,2485,1.000
0.001187575,2486.383849,2486,1.000
0.001167489,2487.384004,2487,1.000
0.001167221,2488.384158,2488,1.000
0.00117349,2489.384312,2489,1.000
0.001170233,2490.384467,2490,1.000
0.001092719,2491.384621,2491,1.000
0.001015204,2492.384776,2492,1.000
0.00093769,2493.38493,2493,1.000
0.000860175,2494.385084,2494,1.000
0.000782661,2495.385239,2495,1.030
0.000645598,2496.385393,2496,1.030
0.000498708,2497.385548,2497,1.030
0.000351712,2498.385702,2498,1.030
0.000204362,2499.385856,2499,1.030
5.70111E-05,2500.386011,2500,1.030
-0.000101103,2501.386165,2501,1.030
-0.000263618,2502.38632,2502,1.030
-0.000426133,2503.386474,2503,1.030
-0.000588649,2504.386628,2504,1.030
-0.000751164,2505.386783,2505,1.030
-0.000954032,2506.386937,2506,1.030
-0.001172018,2507.387092,2507,1.030
-0.001405248,2508.387246,2508,1.030
-0.001693148,2509.3874,2509,1.030
-0.001981047,2510.387555,2510,1.030
-0.002373361,2511.387709,2511,1.030
-0.00278875,2512.387864,2512,1.030
-0.00320414,2513.388018,2513,1.030
-0.003619529,2514.388172,2514,1.030
-0.00404033,2515.388327,2515,1.030
-0.004523276,2516.388481,2516,1.030
-0.005006222,2517.388636,2517,1.030
-0.005556298,2518.38879,2518,1.030
-0.006137713,2519.388944,2519,1.030
-0.006719057,2520.389099,2520,1.030
-0.00730029,2521.389253,2521,1.030
-0.007881522,2522.389408,2522,1.030
-0.008462754,2523.389562,2523,1.030
-0.009043987,2524.389716,2524,1.030
-0.009453033,2525.389871,2525,1.030
-0.009829367,2526.390025,2526,1.030
-0.010066334,2527.39018,2527,1.030
-0.010181674,2528.390334,2528,1.030
-0.010285462,2529.390488,2529,1.030
-0.010365776,2530.390643,2530,1.030
-0.01044609,2531.390797,2531,1.030
-0.010526404,2532.390952,2532,1.030
-0.010606719,2533.391106,2533,1.030
-0.010688461,2534.391261,2534,1.030
-0.010770304,2535.391415,2535,1.030
-0.01091727,2536.391569,2536,1.030
-0.011090958,2537.391724,2537,1.030
-0.011209754,2538.391878,2538,1.030
-0.011288548,2539.392033,2539,1.030
-0.011367342,2540.392187,2540,1.030
-0.011446136,2541.392341,2541,1.030
-0.011499204,2542.392496,2542,1.030
-0.011497171,2543.39265,2543,1.030
-0.011499391,2544.392805,2544,1.030
-0.011523232,2545.392959,2545,1.030
-0.01155301,2546.393113,2546,1.030
-0.011633498,2547.393268,2547,1.030
-0.011713986,2548.393422,2548,1.030
-0.011794474,2549.393577,2549,1.030
-0.011874962,2550.393731,2550,1.030
-0.011957424,2551.393885,2551,1.030
-0.012039897,2552.39404,2552,1.030
-0.012101671,2553.394194,2553,1.030
-0.012162123,2554.394349,2554,1.030
-0.012201409,2555.394503,2555,1.030
-0.012240064,2556.394657,2556,1.030
-0.012278719,2557.394812,2557,1.030
-0.012318262,2558.394966,2558,1.030
-0.01236805,2559.395121,2559,1.030
-0.012423781,2560.395275,2560,1.030
-0.012508087,2561.395429,2561,1.030
-0.012578686,2562.395584,2562,1.030
-0.012621892,2563.395738,2563,1.030
-0.012665099,2564.395893,2564,1.030
-0.012708306,2565.396047,2565,1.030
-0.012749605,2566.396201,2566,1.030
-0.012790147,2567.396356,2567,1.030
-0.012851305,2568.39651,2568,1.030
-0.012907898,2569.396665,2569,1.030
-0.012948807,2570.396819,2570,1.030
-0.012989716,2571.396973,2571,1.030
-0.013030626,2572.397128,2572,1.030
-0.013086135,2573.397282,2573,1.030
-0.013143523,2574.397437,2574,1.030
-0.013202175,2575.397591,2575,1.030
-0.013225942,2576.397745,2576,1.030
-0.013232673,2577.3979,2577,1.030
-0.013239403,2578.398054,2578,1.030
-0.013228797,2579.398209,2579,1.030
-0.013197011,2580.398363,2580,1.030
-0.013038194,2581.398518,2581,1.030
-0.012841171,2582.398672,2582,1.030
-0.012551523,2583.398826,2583,1.030
-0.012261875,2584.398981,2584,1.030
-0.011972227,2585.399135,2585,1.030
-0.011719481,2586.39929,2586,1.000
-0.011504338,2587.399444,2587,1.000
-0.011388676,2588.399598,2588,1.000
-0.011339423,2589.399753,2589,1.000
-0.011323685,2590.399907,2590,1.000
-0.011332922,2591.400062,2591,1.000
-0.011342159,2592.400216,2592,1.000
-0.011351396,2593.40037,2593,1.000
-0.011366713,2594.400525,2594,1.000
-0.011389362,2595.400679,2595,1.000
-0.011399366,2596.400834,2596,1.000
-0.011387049,2597.400988,2597,1.000
-0.011366959,2598.401142,2598,1.000
-0.011302501,2599.401297,2599,1.000
-0.011238043,2600.401451,2600,1.000
-0.011173585,2601.401606,2601,1.000
-0.011109127,2602.40176,2602,1.000
-0.011030746,2603.401914,2603,1.000
-0.010946959,2604.402069,2604,1.000
